x,ring,p_ring,year,nest,nest_index,birdid,sex,num_start,num_end,start_time,end_time,dur_seconds,dur_mins,dur_hr,breed_stage,e_hatch_d,l_status,startdate_new,no_days
579,5,6234518,2022,llb1,llb1_26,llb1_GaporTrip,Male,1658616000,1658626800,24/07/2022 00:40,24/07/2022 03:40,10800,180,3,brood,16/07/2022,P,24/07/2022,53
580,5,6234518,2022,llb1,llb1_24,llb1_GaporTrip,Male,1658553000,1658564400,23/07/2022 07:10,23/07/2022 10:20,11400,190,3.166666667,brood,16/07/2022,P,23/07/2022,52
581,5,6234518,2022,llb1,llb1_22,llb1_GaporTrip,Male,1658533800,1658538300,23/07/2022 01:50,23/07/2022 03:05,4500,75,1.25,brood,16/07/2022,P,23/07/2022,52
582,6234739,6234580,2021,C5,C5_10,C5_bird2,Male,1626573900,1626580050,18/07/2021 04:05,18/07/2021 05:47,6150,102.5,1.708333333,brood,07/07/2021,L,18/07/2021,47
583,6234739,6234580,2021,C5,C5_12,C5_bird2,Male,1626632850,1626646350,18/07/2021 20:27,19/07/2021 00:12,13500,225,3.75,brood,07/07/2021,L,18/07/2021,47
584,6234739,6234580,2021,C5,C5_18,C5_bird2,Male,1626802350,1626812100,20/07/2021 19:32,20/07/2021 22:15,9750,162.5,2.708333333,brood,07/07/2021,L,20/07/2021,49
585,6234739,6234580,2021,C5,C5_5,C5_bird2,Male,1626189000,1626195600,13/07/2021 17:10,13/07/2021 19:00,6600,110,1.833333333,brood,07/07/2021,L,13/07/2021,42
586,6234739,6234580,2021,C5,C5_16,C5_bird2,Male,1626780600,1626790050,20/07/2021 13:30,20/07/2021 16:07,9450,157.5,2.625,brood,07/07/2021,L,20/07/2021,49
587,6234739,6234580,2021,C5,C5_20,C5_bird2,Male,1626912900,1626934200,22/07/2021 02:15,22/07/2021 08:10,21300,355,5.916666667,brood,07/07/2021,L,22/07/2021,51
588,6234739,6234580,2021,C5,C5_21,C5_bird2,Male,1626986400,1626995250,22/07/2021 22:40,23/07/2021 01:07,8850,147.5,2.458333333,brood,07/07/2021,L,22/07/2021,51
589,6234739,6234580,2021,C5,C5_7,C5_bird2,Male,1626378150,1626386100,15/07/2021 21:42,15/07/2021 23:55,7950,132.5,2.208333333,brood,07/07/2021,L,15/07/2021,44
590,6234739,6234580,2021,C5,C5_11,C5_bird2,Male,1626607650,1626618450,18/07/2021 13:27,18/07/2021 16:27,10800,180,3,brood,07/07/2021,L,18/07/2021,47
591,6234739,6234580,2021,C5,C5_2,C5_bird2,Male,1626006300,1626027450,11/07/2021 14:25,11/07/2021 20:17,21150,352.5,5.875,brood,07/07/2021,L,11/07/2021,40
592,6234739,6234580,2021,C5,C5_14,C5_bird2,Male,1626714150,1626731700,19/07/2021 19:02,19/07/2021 23:55,17550,292.5,4.875,brood,07/07/2021,L,19/07/2021,48
593,6234739,6234580,2021,C5,C5_1,C5_bird2,Male,1625707500,1625714850,08/07/2021 03:25,08/07/2021 05:27,7350,122.5,2.041666667,brood,07/07/2021,L,08/07/2021,37
594,6234739,6234580,2021,C5,C5_24,C5_bird2,Male,1625662350,1625671050,07/07/2021 14:52,07/07/2021 17:17,8700,145,2.416666667,brood,07/07/2021,L,07/07/2021,36
595,6207519,6234591,2022,C3,C3_2,C3_bird2,Male,1657695150,1657706550,13/07/2022 08:52,13/07/2022 12:02,11400,190,3.166666667,brood,11/07/2022,L,13/07/2022,42
596,6207519,6234591,2022,C3,C3_8,C3_bird2,Male,1657808250,1657821300,14/07/2022 16:17,14/07/2022 19:55,13050,217.5,3.625,brood,11/07/2022,L,14/07/2022,43
597,6207519,6234591,2022,C3,C3_4,C3_bird2,Male,1657740750,1657759200,13/07/2022 21:32,14/07/2022 02:40,18450,307.5,5.125,brood,11/07/2022,L,13/07/2022,42
598,6207519,6234591,2022,C3,C3_14,C3_bird2,Male,1658007750,1658025300,16/07/2022 23:42,17/07/2022 04:35,17550,292.5,4.875,brood,11/07/2022,L,16/07/2022,45
599,6207519,6234591,2022,C3,C3_16,C3_bird2,Male,1658048850,1658071050,17/07/2022 11:07,17/07/2022 17:17,22200,370,6.166666667,brood,11/07/2022,L,17/07/2022,46
600,6207519,6234591,2022,C3,C3_10,C3_bird2,Male,1657837950,1657846950,15/07/2022 00:32,15/07/2022 03:02,9000,150,2.5,brood,11/07/2022,L,15/07/2022,44
601,6207519,6234591,2022,C3,C3_12,C3_bird2,Male,1657869600,1657903200,15/07/2022 09:20,15/07/2022 18:40,33600,560,9.333333333,brood,11/07/2022,L,15/07/2022,44
602,6207519,6234591,2022,C3,C3_6,C3_bird2,Male,1657768350,1657801050,14/07/2022 05:12,14/07/2022 14:17,32700,545,9.083333333,brood,11/07/2022,L,14/07/2022,43
603,6255201,6234722,2022,K1,K1_6,K1_bird2,Female,1657747800,1657758000,13/07/2022 23:30,14/07/2022 02:20,10200,170,2.833333333,brood,13/07/2022,L,13/07/2022,42
604,6255201,6234722,2022,K1,K1_2,K1_bird2,Female,1657831950,1657858350,14/07/2022 22:52,15/07/2022 06:12,26400,440,7.333333333,brood,13/07/2022,L,14/07/2022,43
605,6255201,6234722,2022,K1,K1_3,K1_bird2,Female,1657872900,1657904850,15/07/2022 10:15,15/07/2022 19:07,31950,532.5,8.875,brood,13/07/2022,L,15/07/2022,44
606,6255201,6234722,2022,K1,K1_5,K1_bird2,Female,1658080050,1658129250,17/07/2022 19:47,18/07/2022 09:27,49200,820,13.66666667,brood,13/07/2022,L,17/07/2022,46
607,6255201,6234722,2022,K1,K1_4,K1_bird2,Female,1657935450,1657959750,16/07/2022 03:37,16/07/2022 10:22,24300,405,6.75,brood,13/07/2022,L,16/07/2022,45
608,6234580,6234739,2021,C5,C5_15,C5_bird1,Female,1626731700,1626744750,19/07/2021 23:55,20/07/2021 03:32,13050,217.5,3.625,brood,07/07/2021,L,19/07/2021,48
609,6234580,6234739,2021,C5,C5_17,C5_bird1,Female,1626790050,1626802350,20/07/2021 16:07,20/07/2021 19:32,12300,205,3.416666667,brood,07/07/2021,L,20/07/2021,49
610,6234580,6234739,2021,C5,C5_4,C5_bird1,Female,1626174150,1626189000,13/07/2021 13:02,13/07/2021 17:10,14850,247.5,4.125,brood,07/07/2021,L,13/07/2021,42
611,6234580,6234739,2021,C5,C5_3,C5_bird1,Female,1626073950,1626088050,12/07/2021 09:12,12/07/2021 13:07,14100,235,3.916666667,brood,07/07/2021,L,12/07/2021,41
612,6234580,6234739,2021,C5,C5_13,C5_bird1,Female,1626646350,1626661950,19/07/2021 00:12,19/07/2021 04:32,15600,260,4.333333333,brood,07/07/2021,L,19/07/2021,48
613,6234580,6234739,2021,C5,C5_19,C5_bird1,Female,1626891300,1626912900,21/07/2021 20:15,22/07/2021 02:15,21600,360,6,brood,07/07/2021,L,21/07/2021,50
614,6234580,6234739,2021,C5,C5_22,C5_bird1,Female,1626995250,1627013850,23/07/2021 01:07,23/07/2021 06:17,18600,310,5.166666667,brood,07/07/2021,L,23/07/2021,52
615,6234580,6234739,2021,C5,C5_8,C5_bird1,Female,1626386100,1626399450,15/07/2021 23:55,16/07/2021 03:37,13350,222.5,3.708333333,brood,07/07/2021,L,15/07/2021,44
616,6234580,6234739,2021,C5,C5_25,C5_bird1,Female,1625671050,1625706300,07/07/2021 17:17,08/07/2021 03:05,35250,587.5,9.791666667,brood,07/07/2021,L,07/07/2021,36
617,6234580,6234739,2021,C5,C5_9,C5_bird1,Female,1626551250,1626557700,17/07/2021 21:47,17/07/2021 23:35,6450,107.5,1.791666667,brood,07/07/2021,L,17/07/2021,46
618,6234580,6234739,2021,C5,C5_6,C5_bird1,Female,1626246000,1626257250,14/07/2021 09:00,14/07/2021 12:07,11250,187.5,3.125,brood,07/07/2021,L,14/07/2021,43
619,6234453,6234762,2022,H2,H2_18,H2_GaporTrip,Male,1657907700,1657913700,15/07/2022 19:55,15/07/2022 21:35,6000,100,1.666666667,brood,12/07/2022,P,15/07/2022,44
620,6234453,6234762,2022,H2,H2_22,H2_GaporTrip,Male,1657961700,1657966500,16/07/2022 10:55,16/07/2022 12:15,4800,80,1.333333333,brood,12/07/2022,P,16/07/2022,45
621,6234453,6234762,2022,H2,H2_2,H2_GaporTrip,Male,1657632900,1657647300,12/07/2022 15:35,12/07/2022 21:15,14400,340,5.666666667,brood,12/07/2022,P,12/07/2022,41
622,6234453,6234762,2022,H2,H2_40,H2_GaporTrip,Male,1658309400,1658315100,20/07/2022 11:30,20/07/2022 13:05,5700,95,1.583333333,brood,12/07/2022,P,20/07/2022,49
623,6234453,6234762,2022,H2,H2_46,H2_GaporTrip,Male,1658497500,1658517300,22/07/2022 15:45,22/07/2022 21:15,19800,330,5.5,brood,12/07/2022,P,22/07/2022,51
624,6234453,6234762,2022,H2,H2_52,H2_GaporTrip,Male,1658620200,1658624100,24/07/2022 01:50,24/07/2022 18:00,3900,610,10.16666667,brood,12/07/2022,P,24/07/2022,53
625,6234453,6234762,2022,H2,H2_60,H2_GaporTrip,Male,1658733300,1658747400,25/07/2022 09:15,25/07/2022 13:10,14100,235,3.916666667,brood,12/07/2022,P,25/07/2022,54
626,6234453,6234762,2022,H2,H2_36,H2_GaporTrip,Male,1658171700,1658216700,18/07/2022 21:15,19/07/2022 09:45,45000,750,12.5,brood,12/07/2022,P,18/07/2022,47
627,6234453,6234762,2022,H2,H2_38,H2_GaporTrip,Male,1658230800,1658279100,19/07/2022 13:40,20/07/2022 03:05,48300,805,13.41666667,brood,12/07/2022,P,19/07/2022,48
628,6234453,6234762,2022,H2,H2_50,H2_GaporTrip,Male,1658579700,1658594400,23/07/2022 14:35,23/07/2022 18:40,14700,245,4.083333333,brood,12/07/2022,P,23/07/2022,52
629,6234453,6234762,2022,H2,H2_32,H2_GaporTrip,Male,1658085900,1658090400,17/07/2022 21:25,17/07/2022 22:40,4500,75,1.25,brood,12/07/2022,P,17/07/2022,46
630,6234453,6234762,2022,H2,H2_24,H2_GaporTrip,Male,1657975500,1657980000,16/07/2022 14:45,17/07/2022 05:55,4500,910,15.16666667,brood,12/07/2022,P,16/07/2022,45
631,6234453,6234762,2022,H2,H2_14,H2_GaporTrip,Male,1657776600,1657782000,14/07/2022 07:30,15/07/2022 02:15,5400,245,4.083333333,brood,12/07/2022,P,14/07/2022,43
632,6234453,6234762,2022,H2,H2_48,H2_GaporTrip,Male,1658541300,1658557200,23/07/2022 03:55,23/07/2022 08:20,15900,265,4.416666667,brood,12/07/2022,P,23/07/2022,52
633,6234453,6234762,2022,H2,H2_34,H2_GaporTrip,Male,1658135400,1658161500,18/07/2022 11:10,18/07/2022 18:25,26100,435,7.25,brood,12/07/2022,P,18/07/2022,47
634,6234453,6234762,2022,H2,H2_12,H2_GaporTrip,Male,1657750200,1657763100,14/07/2022 00:10,14/07/2022 03:45,12900,215,3.583333333,brood,12/07/2022,P,14/07/2022,43
635,6234453,6234762,2022,H2,H2_20,H2_GaporTrip,Male,1657924200,1657934700,16/07/2022 00:30,16/07/2022 03:25,10500,175,2.916666667,brood,12/07/2022,P,16/07/2022,45
636,6234453,6234762,2022,H2,H2_44,H2_GaporTrip,Male,1658488200,1658493300,22/07/2022 13:10,22/07/2022 14:35,5100,85,1.416666667,brood,12/07/2022,P,22/07/2022,51
637,6234453,6234762,2022,H2,H2_58,H2_GaporTrip,Male,1658708400,1658714100,25/07/2022 02:20,25/07/2022 03:55,5700,95,1.583333333,brood,12/07/2022,P,25/07/2022,54
638,6234510,6234766,2022,G3,G3_19,G3_bird1,Female,1658227800,1658265600,19/07/2022 12:50,19/07/2022 23:20,37800,630,10.5,brood,15/07/2022,L,19/07/2022,48
639,6234510,6234766,2022,G3,G3_27,G3_bird1,Female,1658392200,1658396700,21/07/2022 05:10,21/07/2022 11:45,4500,75,1.25,brood,15/07/2022,L,21/07/2022,50
640,6234510,6234766,2022,G3,G3_29,G3_bird1,Female,1658408700,1658437500,21/07/2022 15:05,21/07/2022 23:05,28800,480,8,brood,15/07/2022,L,21/07/2022,50
641,6234510,6234766,2022,G3,G3_41,G3_bird1,Female,1658603100,1658619900,23/07/2022 21:05,24/07/2022 01:45,16800,280,4.666666667,brood,15/07/2022,L,23/07/2022,52
642,6234510,6234766,2022,G3,G3_5,G3_bird1,Female,1657996200,1658007900,16/07/2022 20:30,16/07/2022 23:45,11700,195,3.25,brood,15/07/2022,L,16/07/2022,45
643,6234510,6234766,2022,G3,G3_1,G3_bird1,Female,1657893000,1657905000,15/07/2022 15:50,15/07/2022 19:10,12000,200,3.333333333,brood,15/07/2022,L,15/07/2022,44
644,6234510,6234766,2022,G3,G3_21,G3_bird1,Female,1658279100,1658283000,20/07/2022 03:05,20/07/2022 04:10,3900,65,1.083333333,brood,15/07/2022,L,20/07/2022,49
645,6234510,6234766,2022,G3,G3_23,G3_bird1,Female,1658301300,1658314200,20/07/2022 09:15,20/07/2022 12:50,12900,215,3.583333333,brood,15/07/2022,L,20/07/2022,49
646,6234510,6234766,2022,G3,G3_25,G3_bird1,Female,1658333400,1658343900,20/07/2022 18:10,20/07/2022 21:05,10500,175,2.916666667,brood,15/07/2022,L,20/07/2022,49
647,6234510,6234766,2022,G3,G3_45,G3_bird1,Female,1658689200,1658698800,24/07/2022 21:00,24/07/2022 23:40,9600,160,2.666666667,brood,15/07/2022,L,24/07/2022,53
648,6234510,6234766,2022,G3,G3_3,G3_bird1,Female,1657929600,1657974300,16/07/2022 02:00,16/07/2022 14:25,44700,745,12.41666667,brood,15/07/2022,L,16/07/2022,45
649,6234510,6234766,2022,G3,G3_49,G3_bird1,Female,1658791800,1658814300,26/07/2022 01:30,26/07/2022 07:45,22500,375,6.25,brood,15/07/2022,L,26/07/2022,55
650,6234510,6234766,2022,G3,G3_39,G3_bird1,Female,1658552700,1658588100,23/07/2022 07:05,23/07/2022 16:55,35400,590,9.833333333,brood,15/07/2022,L,23/07/2022,52
651,6234510,6234766,2022,G3,G3_13,G3_bird1,Female,1658106000,1658124900,18/07/2022 03:00,18/07/2022 08:15,18900,315,5.25,brood,15/07/2022,L,18/07/2022,47
652,6234510,6234766,2022,G3,G3_7,G3_bird1,Female,1658031000,1658070300,17/07/2022 06:10,17/07/2022 17:05,39300,655,10.91666667,brood,15/07/2022,L,17/07/2022,46
653,6234510,6234766,2022,G3,G3_17,G3_bird1,Female,1658162100,1658184600,18/07/2022 18:35,19/07/2022 00:50,22500,375,6.25,brood,15/07/2022,L,18/07/2022,47
654,6234510,6234766,2022,G3,G3_31,G3_bird1,Female,1658462700,1658484300,22/07/2022 06:05,22/07/2022 12:05,21600,360,6,brood,15/07/2022,L,22/07/2022,51
655,6234510,6234766,2022,G3,G3_43,G3_bird1,Female,1658633100,1658658300,24/07/2022 05:25,24/07/2022 12:25,25200,420,7,brood,15/07/2022,L,24/07/2022,53
656,6234509,6234777,2021,D2,D2_14,D2_bird2,Female,1625290350,1625350950,03/07/2021 07:32,04/07/2021 00:22,60600,1010,16.83333333,brood,03/07/2021,L,03/07/2021,32
657,6234509,6234777,2021,D2,D2_16,D2_bird2,Female,1625468400,1625476050,05/07/2021 09:00,05/07/2021 11:07,7650,127.5,2.125,brood,03/07/2021,L,05/07/2021,34
658,6234509,6234777,2021,D2,D2_19,D2_bird2,Female,1625590950,1625601900,06/07/2021 19:02,06/07/2021 22:05,10950,182.5,3.041666667,brood,03/07/2021,L,06/07/2021,35
659,6234509,6234777,2021,D2,D2_12,D2_bird2,Female,1625264400,1625272800,03/07/2021 00:20,03/07/2021 02:40,8400,140,2.333333333,brood,03/07/2021,L,03/07/2021,32
660,6234473,6234793,2022,l4,l4_50,l4_GaporTrip,Male,1658735400,1658754300,25/07/2022 09:50,25/07/2022 15:05,18900,315,5.25,brood,14/07/2022,P,25/07/2022,54
661,6234473,6234793,2022,l4,l4_40,l4_GaporTrip,Male,1658513700,1658564100,22/07/2022 20:15,23/07/2022 10:15,50400,840,14,brood,14/07/2022,P,22/07/2022,51
662,6234473,6234793,2022,l4,l4_22,l4_GaporTrip,Male,1658039400,1658045100,17/07/2022 08:30,17/07/2022 10:05,5700,95,1.583333333,brood,14/07/2022,P,17/07/2022,46
663,6234473,6234793,2022,l4,l4_46,l4_GaporTrip,Male,1658610600,1658626500,23/07/2022 23:10,24/07/2022 03:35,15900,265,4.416666667,brood,14/07/2022,P,23/07/2022,52
664,6234473,6234793,2022,l4,l4_16,l4_GaporTrip,Male,1657952700,1657967100,16/07/2022 08:25,16/07/2022 12:25,14400,240,4,brood,14/07/2022,P,16/07/2022,45
665,6234473,6234793,2022,l4,l4_32,l4_GaporTrip,Male,1658265000,1658275500,19/07/2022 23:10,20/07/2022 02:05,10500,175,2.916666667,brood,14/07/2022,P,19/07/2022,48
666,6234473,6234793,2022,l4,l4_14,l4_GaporTrip,Male,1657920600,1657934700,15/07/2022 23:30,16/07/2022 03:25,14100,235,3.916666667,brood,14/07/2022,P,15/07/2022,44
667,6234473,6234793,2022,l4,l4_38,l4_GaporTrip,Male,1658450700,1658481600,22/07/2022 02:45,22/07/2022 11:20,30900,515,8.583333333,brood,14/07/2022,P,22/07/2022,51
668,6234473,6234793,2022,l4,l4_48,l4_GaporTrip,Male,1658648100,1658706000,24/07/2022 09:35,25/07/2022 01:40,57900,965,16.08333333,brood,14/07/2022,P,24/07/2022,53
669,6234473,6234793,2022,l4,l4_36,l4_GaporTrip,Male,1658371200,1658406300,21/07/2022 04:40,21/07/2022 14:25,35100,585,9.75,brood,14/07/2022,P,21/07/2022,50
670,6234473,6234793,2022,l4,l4_4,l4_GaporTrip,Male,1657796700,1657806000,14/07/2022 13:05,14/07/2022 21:40,9300,325,5.416666667,brood,14/07/2022,P,14/07/2022,43
671,6234473,6234793,2022,l4,l4_20,l4_GaporTrip,Male,1658013900,1658029800,17/07/2022 01:25,17/07/2022 05:50,15900,265,4.416666667,brood,14/07/2022,P,17/07/2022,46
672,6234473,6234793,2022,l4,l4_24,l4_GaporTrip,Male,1658069400,1658082300,17/07/2022 16:50,17/07/2022 20:25,12900,215,3.583333333,brood,14/07/2022,P,17/07/2022,46
673,6234473,6234793,2022,l4,l4_10,l4_GaporTrip,Male,1657873200,1657882200,15/07/2022 10:20,15/07/2022 12:50,9000,150,2.5,brood,14/07/2022,P,15/07/2022,44
674,6234473,6234793,2022,l4,l4_18,l4_GaporTrip,Male,1657985100,1658000400,16/07/2022 17:25,16/07/2022 21:40,15300,255,4.25,brood,14/07/2022,P,16/07/2022,45
675,6234473,6234793,2022,l4,l4_30,l4_GaporTrip,Male,1658243700,1658254800,19/07/2022 17:15,19/07/2022 20:20,11100,185,3.083333333,brood,14/07/2022,P,19/07/2022,48
676,6234473,6234793,2022,l4,l4_2,l4_GaporTrip,Male,1657774200,1657779300,14/07/2022 06:50,14/07/2022 08:15,5100,85,1.416666667,brood,14/07/2022,P,14/07/2022,43
677,6234473,6234793,2022,l4,l4_12,l4_GaporTrip,Male,1657896900,1657907100,15/07/2022 16:55,15/07/2022 19:45,10200,170,2.833333333,brood,14/07/2022,P,15/07/2022,44
678,6234473,6234793,2022,l4,l4_34,l4_GaporTrip,Male,1658310600,1658348100,20/07/2022 11:50,20/07/2022 22:15,37500,625,10.41666667,brood,14/07/2022,P,20/07/2022,49
679,6234473,6234793,2022,l4,l4_8,l4_GaporTrip,Male,1657844400,1657861200,15/07/2022 02:20,15/07/2022 07:00,16800,280,4.666666667,brood,14/07/2022,P,15/07/2022,44
680,6234722,6255201,2022,K1,K1_1,K1_bird1,Male,1657822650,1657831950,14/07/2022 20:17,14/07/2022 22:52,9300,155,2.583333333,brood,13/07/2022,L,14/07/2022,43
681,6234722,6255201,2022,K1,K1_8,K1_bird1,Male,1658562900,1658572950,23/07/2022 09:55,23/07/2022 12:42,10050,167.5,2.791666667,brood,13/07/2022,L,23/07/2022,52
682,6234722,6255201,2022,K1,K1_6,K1_bird1,Male,1658129250,1658176050,18/07/2022 09:27,18/07/2022 22:27,46800,780,13,brood,13/07/2022,L,18/07/2022,47
683,6234722,6255201,2022,K1,K1_7,K1_bird1,Male,1658226300,1658256000,19/07/2022 12:25,19/07/2022 20:40,29700,495,8.25,brood,13/07/2022,L,19/07/2022,48
684,4,6255202,2022,K5,K5_34,K5_GaporTrip,Female,1658459100,1658476200,22/07/2022 05:05,22/07/2022 09:50,17100,285,4.75,brood,14/07/2022,P,22/07/2022,51
685,4,6255202,2022,K5,K5_36,K5_GaporTrip,Female,1658485200,1658523300,22/07/2022 12:20,23/07/2022 06:25,38100,1085,18.08333333,brood,14/07/2022,P,22/07/2022,51
686,4,6255202,2022,K5,K5_40,K5_GaporTrip,Female,1658566200,1658583600,23/07/2022 10:50,23/07/2022 15:40,17400,290,4.833333333,brood,14/07/2022,P,23/07/2022,52
687,4,6255202,2022,K5,K5_42,K5_GaporTrip,Female,1658600400,1658625600,23/07/2022 20:20,24/07/2022 03:20,25200,420,7,brood,14/07/2022,P,23/07/2022,52
688,4,6255202,2022,K5,K5_44,K5_GaporTrip,Female,1658645100,1658649600,24/07/2022 08:45,26/07/2022 12:45,4500,920,15.33333333,brood,14/07/2022,P,24/07/2022,53
689,4,6255202,2022,K5,K5_26,K5_GaporTrip,Female,1658209500,1658242800,19/07/2022 07:45,19/07/2022 17:00,33300,555,9.25,brood,14/07/2022,P,19/07/2022,48
690,4,6255202,2022,K5,K5_2,K5_GaporTrip,Female,1657798200,1657811100,14/07/2022 13:30,14/07/2022 17:05,12900,215,3.583333333,brood,14/07/2022,P,14/07/2022,43
691,4,6255202,2022,K5,K5_4,K5_GaporTrip,Female,1657818300,1657822800,14/07/2022 19:05,16/07/2022 01:50,4500,1340,22.33333333,brood,14/07/2022,P,14/07/2022,43
692,4,6255202,2022,K5,K5_12,K5_GaporTrip,Female,1657939800,1657951200,16/07/2022 04:50,16/07/2022 08:00,11400,190,3.166666667,brood,14/07/2022,P,16/07/2022,45
693,4,6255202,2022,K5,K5_30,K5_GaporTrip,Female,1658295900,1658316300,20/07/2022 07:45,20/07/2022 13:25,20400,340,5.666666667,brood,14/07/2022,P,20/07/2022,49
694,4,6255202,2022,K5,K5_32,K5_GaporTrip,Female,1658379600,1658446200,21/07/2022 07:00,22/07/2022 01:30,66600,1110,18.5,brood,14/07/2022,P,21/07/2022,50
695,4,6255202,2022,K5,K5_28,K5_GaporTrip,Female,1658253300,1658274900,19/07/2022 19:55,20/07/2022 01:55,21600,360,6,brood,14/07/2022,P,19/07/2022,48
696,4,6255202,2022,K5,K5_24,K5_GaporTrip,Female,1658193900,1658199900,19/07/2022 03:25,19/07/2022 05:05,6000,100,1.666666667,brood,14/07/2022,P,19/07/2022,48
697,4,6255202,2022,K5,K5_20,K5_GaporTrip,Female,1658100300,1658122200,18/07/2022 01:25,18/07/2022 10:10,21900,490,8.166666667,brood,14/07/2022,P,18/07/2022,47
